LINKID,COMNAME,SCINAME,FEAT_LABEL,CLASS,RANK,FED_STATUS,NJ_STATUS,MAX_YEAR,CNT_SOA,FHA_SCDW,FHA_TSC
970617,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970618,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970619,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970619,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970620,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970620,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970621,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970621,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970622,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970622,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970623,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970623,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970624,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970624,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970625,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970625,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970626,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970626,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970627,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970627,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970631,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970632,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970632,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970633,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970633,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970634,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970634,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970635,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970635,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970636,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970636,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970637,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970637,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970638,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970638,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970639,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970639,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970642,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970643,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970643,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970644,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970644,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970645,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970645,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970646,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970646,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970647,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970647,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970648,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970648,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970649,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970649,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970650,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970650,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970653,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970654,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970655,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970655,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970656,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970656,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970657,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970657,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970658,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970658,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970659,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970659,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970660,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970660,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970661,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970661,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970663,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970664,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970665,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970666,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970667,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970667,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970668,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970668,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970669,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970669,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970670,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970670,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970671,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970672,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970673,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970674,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970675,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970676,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970677,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970678,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970679,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970680,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970681,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970682,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970683,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970684,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970685,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970686,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970687,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970688,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970689,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970690,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970691,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970692,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970693,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970694,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970695,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970696,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970697,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970698,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,1,NA,NA
970699,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,2,NA,NA
970700,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970700,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970702,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970703,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970705,Humpback Whale,Megaptera novaeangliae,Foraging Area,Mammalia,5,Federally Listed Endangered,State Endangered,2006,1,NA,NA
970706,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,1992,3,NA,NA
970826,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,1,NA,NA
970827,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,1,NA,NA
970828,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,1,NA,NA
970829,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,1,NA,NA
970830,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970831,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970832,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970833,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970834,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970835,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970836,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970837,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970838,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
970839,Humpback Whale,Megaptera novaeangliae,Live Individual Sighting,Mammalia,5,Federally Listed Endangered,State Endangered,2009,2,NA,NA
